ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS
Alabama,Alabama,135.0
Alabama,Arkansas,11.0
Alabama,California,10.0
Alabama,Colorado,1421.0
Alabama,Connecticut,3.0
Alabama,Florida,4242.0
Alabama,Georgia,20109.0
Alabama,Illinois,4346.0
Alabama,Indiana,1.0
Alabama,Kansas,1.0
Alabama,Kentucky,5.0
Alabama,Louisiana,56.0
Alabama,Maine,1.0
Alabama,Maryland,1191.0
Alabama,Massachusetts,11.0
Alabama,Michigan,1232.0
Alabama,Minnesota,2.0
Alabama,Mississippi,39.0
Alabama,Missouri,23.0
Alabama,Nebraska,7.0
Alabama,Nevada,1211.0
Alabama,New Hampshire,13.0
Alabama,New Jersey,1.0
Alabama,New Mexico,9.0
Alabama,New York,631.0
Alabama,North Carolina,7073.0
Alabama,Ohio,15.0
Alabama,Oklahoma,11.0
Alabama,Oregon,20.0
Alabama,Pennsylvania,542.0
Alabama,Puerto Rico,1.0
Alabama,Rhode Island,2.0
Alabama,South Carolina,6.0
Alabama,Tennessee,94.0
Alabama,Texas,13771.0
Alabama,Utah,12.0
Alabama,Virginia,2309.0
Alabama,Wisconsin,2.0
Alaska,Alaska,32803.0
Alaska,Arizona,521.0
Alaska,California,1019.0
Alaska,Colorado,1293.0
Alaska,Hawaii,1602.0
Alaska,Illinois,1151.0
Alaska,Minnesota,1851.0
Alaska,Missouri,1.0
Alaska,Nevada,181.0
Alaska,New Jersey,16.0
Alaska,Oregon,3028.0
Alaska,Pennsylvania,1.0
Alaska,Texas,164.0
Alaska,Utah,5.0
Alaska,Washington,30439.0
Arizona,Alabama,30.0
Arizona,Alaska,541.0
Arizona,Arizona,17283.0
Arizona,Arkansas,1089.0
Arizona,California,130517.0
Arizona,Colorado,33536.0
Arizona,Connecticut,43.0
Arizona,Florida,14954.0
Arizona,Georgia,16212.0
Arizona,Hawaii,9486.0
Arizona,Idaho,4269.0
Arizona,Illinois,35525.0
Arizona,Indiana,4467.0
Arizona,Iowa,3515.0
Arizona,Kansas,1476.0
Arizona,Kentucky,2780.0
Arizona,Louisiana,1268.0
Arizona,Maine,4.0
Arizona,Maryland,6594.0
Arizona,Massachusetts,5393.0
Arizona,Michigan,9388.0
Arizona,Minnesota,16356.0
Arizona,Missouri,12741.0
Arizona,Montana,1645.0
Arizona,Nebraska,4747.0
Arizona,Nevada,23529.0
Arizona,New Hampshire,4.0
Arizona,New Jersey,8652.0
Arizona,New Mexico,8651.0
Arizona,New York,9960.0
Arizona,North Carolina,13549.0
Arizona,North Dakota,2011.0
Arizona,Ohio,6725.0
Arizona,Oklahoma,3677.0
Arizona,Oregon,13164.0
Arizona,Pennsylvania,12337.0
Arizona,Rhode Island,2.0
Arizona,South Carolina,11.0
Arizona,South Dakota,1744.0
Arizona,Tennessee,3812.0
Arizona,Texas,68128.0
Arizona,Utah,16558.0
Arizona,Virginia,5579.0
Arizona,Washington,23289.0
Arizona,Wisconsin,5662.0
Arizona,Wyoming,2.0
Arkansas,Alabama,7.0
Arkansas,Arizona,1013.0
Arkansas,Arkansas,105.0
Arkansas,California,824.0
Arkansas,Colorado,1511.0
Arkansas,Florida,1010.0
Arkansas,Georgia,9088.0
Arkansas,Illinois,4762.0
Arkansas,Iowa,1.0
Arkansas,Kansas,4.0
Arkansas,Kentucky,163.0
Arkansas,Louisiana,41.0
Arkansas,Maryland,47.0
Arkansas,Massachusetts,4.0
Arkansas,Michigan,318.0
Arkansas,Minnesota,608.0
Arkansas,Mississippi,4.0
Arkansas,Missouri,1936.0
Arkansas,Nebraska,1.0
Arkansas,Nevada,1486.0
Arkansas,New Jersey,423.0
Arkansas,New York,996.0
Arkansas,North Carolina,3144.0
Arkansas,Ohio,3.0
Arkansas,Oklahoma,53.0
Arkansas,Oregon,1.0
Arkansas,Pennsylvania,4.0
Arkansas,Tennessee,41.0
Arkansas,Texas,15260.0
Arkansas,Virginia,338.0
Arkansas,Wisconsin,5.0
California,Alabama,54.0
California,Alaska,1071.0
California,Arizona,130996.0
California,Arkansas,957.0
California,California,611546.0
California,Colorado,123831.0
California,Connecticut,973.0
California,Florida,54292.0
California,Georgia,59113.0
California,Hawaii,103182.0
California,Idaho,10414.0
California,Illinois,119612.0
California,Indiana,5637.0
California,Iowa,14.0
California,Kansas,74.0
California,Kentucky,4626.0
California,Louisiana,12790.0
California,Maine,6.0
California,Maryland,21315.0
California,Massachusetts,37905.0
California,Michigan,20218.0
California,Minnesota,39124.0
California,Missouri,23865.0
California,Montana,536.0
California,Nebraska,1878.0
California,Nevada,144401.0
California,New Hampshire,34.0
California,New Jersey,52659.0
California,New Mexico,11842.0
California,New York,77685.0
California,North Carolina,27429.0
California,North Dakota,1.0
California,Ohio,7868.0
California,Oklahoma,2799.0
California,Oregon,85411.0
California,Pennsylvania,25804.0
California,Rhode Island,12.0
California,South Carolina,10.0
California,Tennessee,13479.0
California,Texas,201699.0
California,Utah,63136.0
California,Virginia,37159.0
California,Washington,132547.0
California,Wisconsin,1268.0
California,Wyoming,293.0
Colorado,Alabama,1360.0
Colorado,Alaska,1290.0
Colorado,Arizona,33320.0
Colorado,Arkansas,1578.0
Colorado,California,127894.0
Colorado,Colorado,24373.0
Colorado,Connecticut,2556.0
Colorado,Florida,36435.0
Colorado,Georgia,22113.0
Colorado,Hawaii,3871.0
Colorado,Idaho,6318.0
Colorado,Illinois,38749.0
Colorado,Indiana,6829.0
Colorado,Iowa,5167.0
Colorado,Kansas,2419.0
Colorado,Kentucky,5851.0
Colorado,Louisiana,6074.0
Colorado,Maine,1.0
Colorado,Maryland,7550.0
Colorado,Massachusetts,9934.0
Colorado,Michigan,12828.0
Colorado,Minnesota,20334.0
Colorado,Missouri,21446.0
Colorado,Montana,9368.0
Colorado,Nebraska,8525.0
Colorado,Nevada,31573.0
Colorado,New Jersey,12160.0
Colorado,New Mexico,7461.0
Colorado,New York,19222.0
Colorado,North Carolina,14209.0
Colorado,North Dakota,5045.0
Colorado,Ohio,8948.0
Colorado,Oklahoma,10856.0
Colorado,Oregon,17072.0
Colorado,Pennsylvania,14685.0
Colorado,Puerto Rico,4.0
Colorado,Rhode Island,1030.0
Colorado,South Carolina,59.0
Colorado,South Dakota,4234.0
Colorado,Tennessee,9661.0
Colorado,Texas,81894.0
Colorado,Utah,21791.0
Colorado,Virginia,19931.0
Colorado,Washington,26276.0
Colorado,Wisconsin,8684.0
Colorado,Wyoming,4460.0
Connecticut,Alabama,6.0
