ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS
Alabama,Alabama,150.0
Alabama,Arizona,519.0
Alabama,Arkansas,4.0
Alabama,California,142.0
Alabama,Colorado,1638.0
Alabama,Connecticut,20.0
Alabama,Florida,3476.0
Alabama,Georgia,14046.0
Alabama,Illinois,2341.0
Alabama,Indiana,3.0
Alabama,Iowa,1.0
Alabama,Kansas,4.0
Alabama,Kentucky,2064.0
Alabama,Louisiana,1136.0
Alabama,Maryland,1856.0
Alabama,Massachusetts,2.0
Alabama,Michigan,1407.0
Alabama,Minnesota,29.0
Alabama,Mississippi,64.0
Alabama,Missouri,626.0
Alabama,Montana,1.0
Alabama,Nebraska,17.0
Alabama,Nevada,1046.0
Alabama,New Hampshire,15.0
Alabama,New Jersey,249.0
Alabama,New Mexico,73.0
Alabama,New York,359.0
Alabama,North Carolina,5326.0
Alabama,Ohio,16.0
Alabama,Oklahoma,3.0
Alabama,Oregon,4.0
Alabama,Pennsylvania,325.0
Alabama,Rhode Island,2.0
Alabama,South Carolina,13.0
Alabama,South Dakota,1.0
Alabama,Tennessee,4290.0
Alabama,Texas,11322.0
Alabama,Utah,16.0
Alabama,Virginia,1819.0
Alaska,Alaska,24457.0
Alaska,Arizona,794.0
Alaska,California,34.0
Alaska,Colorado,74.0
Alaska,Georgia,1.0
Alaska,Hawaii,1625.0
Alaska,Illinois,861.0
Alaska,Massachusetts,39.0
Alaska,Minnesota,2067.0
Alaska,Missouri,4.0
Alaska,Nevada,94.0
Alaska,New Jersey,77.0
Alaska,New Mexico,9.0
Alaska,Oregon,955.0
Alaska,Texas,399.0
Alaska,Utah,1161.0
Alaska,Washington,16304.0
Arizona,Alabama,594.0
Arizona,Alaska,777.0
Arizona,Arizona,17838.0
Arizona,Arkansas,91.0
Arizona,California,110477.0
Arizona,Colorado,28805.0
Arizona,Connecticut,159.0
Arizona,Florida,11420.0
Arizona,Georgia,16113.0
Arizona,Hawaii,9868.0
Arizona,Idaho,1587.0
Arizona,Illinois,25127.0
Arizona,Indiana,3841.0
Arizona,Iowa,1900.0
Arizona,Kansas,674.0
Arizona,Kentucky,1964.0
Arizona,Louisiana,1018.0
Arizona,Maryland,5060.0
Arizona,Massachusetts,2859.0
Arizona,Michigan,9188.0
Arizona,Minnesota,19019.0
Arizona,Missouri,10687.0
Arizona,Montana,1446.0
Arizona,Nebraska,4320.0
Arizona,Nevada,27275.0
Arizona,New Hampshire,1101.0
Arizona,New Jersey,7163.0
Arizona,New Mexico,10166.0
Arizona,New York,6834.0
Arizona,North Carolina,11366.0
Arizona,North Dakota,1279.0
Arizona,Ohio,5531.0
Arizona,Oklahoma,2957.0
Arizona,Oregon,9698.0
Arizona,Pennsylvania,12147.0
Arizona,Rhode Island,1144.0
Arizona,South Carolina,6.0
Arizona,South Dakota,1107.0
Arizona,Tennessee,3528.0
Arizona,Texas,54553.0
Arizona,U.S. Virgin Islands,1.0
Arizona,Utah,14763.0
Arizona,Virginia,4968.0
Arizona,Washington,16793.0
Arizona,Wisconsin,4487.0
Arizona,Wyoming,7.0
Arkansas,Alabama,8.0
Arkansas,Arizona,90.0
Arkansas,Arkansas,70.0
Arkansas,California,512.0
Arkansas,Colorado,1448.0
Arkansas,Florida,30.0
Arkansas,Georgia,4889.0
Arkansas,Illinois,3272.0
Arkansas,Indiana,3.0
Arkansas,Kansas,4.0
Arkansas,Kentucky,1047.0
Arkansas,Louisiana,21.0
Arkansas,Maine,1.0
Arkansas,Maryland,463.0
Arkansas,Massachusetts,4.0
Arkansas,Michigan,551.0
Arkansas,Minnesota,309.0
Arkansas,Mississippi,8.0
Arkansas,Missouri,1316.0
Arkansas,Nebraska,2.0
Arkansas,Nevada,857.0
Arkansas,New Hampshire,1.0
Arkansas,New Jersey,430.0
Arkansas,New Mexico,41.0
Arkansas,New York,333.0
Arkansas,North Carolina,1845.0
Arkansas,Ohio,15.0
Arkansas,Oklahoma,43.0
