ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS
Alabama,Alabama,182.0
Alabama,Arizona,30.0
Alabama,Arkansas,4.0
Alabama,California,148.0
Alabama,Colorado,1067.0
Alabama,Connecticut,13.0
Alabama,Florida,3112.0
Alabama,Georgia,18598.0
Alabama,Illinois,3425.0
Alabama,Indiana,2.0
Alabama,Kansas,1.0
Alabama,Kentucky,16.0
Alabama,Louisiana,58.0
Alabama,Maine,35.0
Alabama,Maryland,1722.0
Alabama,Massachusetts,5.0
Alabama,Michigan,1638.0
Alabama,Minnesota,524.0
Alabama,Mississippi,42.0
Alabama,Missouri,804.0
Alabama,Nevada,1111.0
Alabama,New Hampshire,17.0
Alabama,New Jersey,2.0
Alabama,New Mexico,27.0
Alabama,New York,470.0
Alabama,North Carolina,6608.0
Alabama,Ohio,6.0
Alabama,Oklahoma,3.0
Alabama,Oregon,1.0
Alabama,Pennsylvania,257.0
Alabama,South Carolina,15.0
Alabama,Tennessee,95.0
Alabama,Texas,12020.0
Alabama,Utah,2.0
Alabama,Virginia,2397.0
Alabama,Washington,15.0
Alabama,Wisconsin,3.0
Alaska,Alaska,37897.0
Alaska,Arizona,1162.0
Alaska,California,4846.0
Alaska,Colorado,3795.0
Alaska,Georgia,796.0
Alaska,Hawaii,935.0
Alaska,Illinois,3194.0
Alaska,Iowa,1.0
Alaska,Kentucky,2.0
Alaska,Massachusetts,225.0
Alaska,Michigan,97.0
Alaska,Minnesota,5894.0
Alaska,Missouri,1.0
Alaska,Nevada,2.0
Alaska,New Jersey,100.0
Alaska,New Mexico,2.0
Alaska,North Dakota,1.0
Alaska,Oregon,3974.0
Alaska,Texas,2877.0
Alaska,Utah,1976.0
Alaska,Virginia,2.0
Alaska,Washington,33837.0
Arizona,Alabama,2.0
Arizona,Alaska,1018.0
Arizona,Arizona,15392.0
Arizona,Arkansas,1095.0
Arizona,California,123212.0
Arizona,Colorado,26108.0
Arizona,Connecticut,32.0
Arizona,Florida,9627.0
Arizona,Georgia,16161.0
Arizona,Hawaii,12267.0
Arizona,Idaho,3392.0
Arizona,Illinois,24510.0
Arizona,Indiana,4480.0
Arizona,Iowa,1753.0
Arizona,Kansas,449.0
Arizona,Kentucky,994.0
Arizona,Louisiana,976.0
Arizona,Maryland,5826.0
Arizona,Massachusetts,4512.0
Arizona,Michigan,9861.0
Arizona,Minnesota,14635.0
Arizona,Mississippi,11.0
Arizona,Missouri,12399.0
Arizona,Montana,1501.0
Arizona,Nebraska,3779.0
Arizona,Nevada,24235.0
Arizona,New Hampshire,218.0
Arizona,New Jersey,8109.0
Arizona,New Mexico,7925.0
Arizona,New York,7797.0
Arizona,North Carolina,14435.0
Arizona,North Dakota,1660.0
Arizona,Ohio,4081.0
Arizona,Oklahoma,3279.0
Arizona,Oregon,10989.0
Arizona,Pennsylvania,13085.0
Arizona,Puerto Rico,94.0
Arizona,Rhode Island,68.0
Arizona,South Carolina,69.0
Arizona,South Dakota,1115.0
Arizona,Tennessee,2836.0
Arizona,Texas,51655.0
Arizona,Utah,16432.0
Arizona,Virginia,4735.0
Arizona,Washington,20087.0
Arizona,Wisconsin,4407.0
Arizona,Wyoming,5.0
Arkansas,Alabama,4.0
Arkansas,Arizona,919.0
Arkansas,Arkansas,91.0
Arkansas,California,507.0
Arkansas,Colorado,1781.0
Arkansas,Connecticut,16.0
Arkansas,Florida,942.0
Arkansas,Georgia,7692.0
Arkansas,Illinois,5850.0
Arkansas,Indiana,3.0
Arkansas,Iowa,1.0
Arkansas,Kansas,5.0
Arkansas,Kentucky,279.0
Arkansas,Louisiana,47.0
Arkansas,Maryland,626.0
Arkansas,Michigan,660.0
Arkansas,Minnesota,555.0
Arkansas,Mississippi,7.0
Arkansas,Missouri,102.0
Arkansas,Nevada,1521.0
Arkansas,New Jersey,225.0
Arkansas,New Mexico,11.0
Arkansas,New York,400.0
Arkansas,North Carolina,2782.0
Arkansas,Ohio,11.0
Arkansas,Oklahoma,60.0
Arkansas,Pennsylvania,1.0
Arkansas,Puerto Rico,1.0
Arkansas,South Dakota,1.0
Arkansas,Tennessee,553.0
Arkansas,Texas,15787.0
Arkansas,Utah,10.0
Arkansas,Virginia,388.0
California,Alabama,176.0
California,Alaska,4732.0
California,Arizona,123907.0
California,Arkansas,474.0
California,California,465796.0
California,Colorado,100335.0
California,Connecticut,790.0
California,Florida,32667.0
California,Georgia,48908.0
California,Hawaii,89613.0
California,Idaho,5974.0
California,Illinois,100126.0
California,Indiana,1748.0
California,Iowa,200.0
California,Kansas,615.0
California,Kentucky,4131.0
California,Louisiana,5028.0
California,Maine,5.0
California,Maryland,9677.0
California,Massachusetts,35625.0
California,Michigan,20245.0
California,Minnesota,34652.0
California,Mississippi,6.0
California,Missouri,14992.0
California,Montana,1710.0
California,Nebraska,330.0
California,Nevada,121046.0
California,New Hampshire,165.0
California,New Jersey,41251.0
California,New Mexico,10148.0
California,New York,70492.0
California,North Carolina,21944.0
California,North Dakota,166.0
California,Ohio,7743.0
California,Oklahoma,2528.0
California,Oregon,65680.0
California,Pennsylvania,23030.0
California,Puerto Rico,77.0
California,Rhode Island,318.0
California,South Carolina,98.0
California,South Dakota,172.0
California,Tennessee,8563.0
California,Texas,161368.0
California,U.S. Virgin Islands,1.0
California,Utah,46242.0
California,Virginia,38884.0
California,Washington,103844.0
California,Wisconsin,3800.0
California,Wyoming,504.0
Colorado,Alabama,1060.0
Colorado,Alaska,3582.0
Colorado,Arizona,26621.0
Colorado,Arkansas,1896.0
Colorado,California,101814.0
Colorado,Colorado,35950.0
Colorado,Connecticut,1265.0
Colorado,Delaware,782.0
Colorado,Florida,19545.0
Colorado,Georgia,18459.0
Colorado,Hawaii,1916.0
Colorado,Idaho,6051.0
Colorado,Illinois,33100.0
Colorado,Indiana,7875.0
Colorado,Iowa,5930.0
Colorado,Kansas,2833.0
Colorado,Kentucky,4630.0
Colorado,Louisiana,5148.0
Colorado,Maine,1.0
Colorado,Maryland,7059.0
Colorado,Massachusetts,10007.0
Colorado,Michigan,12925.0
Colorado,Minnesota,20163.0
Colorado,Mississippi,1.0
