ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS
Alabama,Alabama,151.0
Alabama,Arizona,8.0
Alabama,Arkansas,12.0
Alabama,California,98.0
Alabama,Colorado,793.0
Alabama,Connecticut,2.0
Alabama,Florida,3942.0
Alabama,Georgia,21271.0
Alabama,Illinois,3947.0
Alabama,Indiana,24.0
Alabama,Kentucky,3.0
Alabama,Louisiana,59.0
Alabama,Maine,4.0
Alabama,Maryland,980.0
Alabama,Massachusetts,3.0
Alabama,Michigan,1220.0
Alabama,Minnesota,17.0
Alabama,Mississippi,47.0
Alabama,Missouri,14.0
Alabama,Nebraska,11.0
Alabama,Nevada,1159.0
Alabama,New Jersey,3.0
Alabama,New York,647.0
Alabama,North Carolina,6893.0
Alabama,North Dakota,1.0
Alabama,Ohio,15.0
Alabama,Pennsylvania,523.0
Alabama,Rhode Island,1.0
Alabama,South Carolina,7.0
Alabama,Tennessee,91.0
Alabama,Texas,13029.0
Alabama,Utah,1.0
Alabama,Virginia,2166.0
Alabama,Washington,34.0
Alabama,Wisconsin,3.0
Alaska,Alaska,38116.0
Alaska,Arizona,1077.0
Alaska,California,2399.0
Alaska,Colorado,1203.0
Alaska,Florida,2.0
Alaska,Georgia,910.0
Alaska,Hawaii,1227.0
Alaska,Illinois,2663.0
Alaska,Massachusetts,39.0
Alaska,Michigan,26.0
Alaska,Minnesota,3628.0
Alaska,Nebraska,4.0
Alaska,Nevada,319.0
Alaska,New Jersey,7.0
Alaska,Oregon,3908.0
Alaska,Texas,959.0
Alaska,Utah,590.0
Alaska,Washington,36209.0
Arizona,Alaska,1047.0
Arizona,Arizona,15128.0
Arizona,Arkansas,1058.0
Arizona,California,137681.0
Arizona,Colorado,33541.0
Arizona,Connecticut,1.0
Arizona,Florida,13665.0
Arizona,Georgia,17352.0
Arizona,Hawaii,11194.0
Arizona,Idaho,3566.0
Arizona,Illinois,33407.0
Arizona,Indiana,4997.0
Arizona,Iowa,3084.0
Arizona,Kansas,1507.0
Arizona,Kentucky,2125.0
Arizona,Louisiana,1472.0
Arizona,Maine,5.0
Arizona,Maryland,6951.0
Arizona,Massachusetts,5452.0
Arizona,Michigan,12062.0
Arizona,Minnesota,18254.0
Arizona,Missouri,13110.0
Arizona,Montana,1697.0
Arizona,Nebraska,4494.0
Arizona,Nevada,22719.0
Arizona,New Hampshire,23.0
Arizona,New Jersey,8260.0
Arizona,New Mexico,8566.0
Arizona,New York,10002.0
Arizona,North Carolina,13973.0
Arizona,North Dakota,2037.0
Arizona,Ohio,5530.0
Arizona,Oklahoma,3165.0
Arizona,Oregon,11807.0
Arizona,Pennsylvania,13153.0
Arizona,Rhode Island,48.0
Arizona,South Carolina,8.0
Arizona,South Dakota,1443.0
Arizona,Tennessee,3709.0
Arizona,Texas,60579.0
Arizona,Utah,17714.0
Arizona,Virginia,5860.0
Arizona,Washington,23599.0
Arizona,Wisconsin,5340.0
Arizona,Wyoming,11.0
Arkansas,Alabama,6.0
Arkansas,Arizona,967.0
Arkansas,Arkansas,83.0
Arkansas,California,1497.0
Arkansas,Colorado,1680.0
Arkansas,Florida,864.0
Arkansas,Georgia,9715.0
Arkansas,Illinois,4805.0
Arkansas,Iowa,1.0
Arkansas,Kentucky,196.0
Arkansas,Louisiana,36.0
Arkansas,Massachusetts,16.0
Arkansas,Michigan,362.0
Arkansas,Minnesota,599.0
Arkansas,Mississippi,4.0
Arkansas,Missouri,1787.0
Arkansas,Nebraska,1.0
Arkansas,Nevada,1461.0
Arkansas,New Jersey,253.0
Arkansas,New Mexico,4.0
Arkansas,New York,968.0
Arkansas,North Carolina,3060.0
Arkansas,North Dakota,1.0
Arkansas,Oklahoma,39.0
Arkansas,Pennsylvania,1.0
Arkansas,South Carolina,1.0
Arkansas,Tennessee,62.0
Arkansas,Texas,14298.0
Arkansas,Utah,2.0
Arkansas,Virginia,13.0
Arkansas,Washington,50.0
Arkansas,Wisconsin,1.0
California,Alabama,113.0
California,Alaska,2723.0
California,Arizona,132362.0
California,Arkansas,1415.0
California,California,526736.0
California,Colorado,111105.0
California,Connecticut,560.0
California,Florida,47865.0
California,Georgia,59945.0
California,Hawaii,101881.0
California,Idaho,8260.0
California,Illinois,118038.0
California,Indiana,5158.0
California,Iowa,228.0
California,Kansas,152.0
California,Kentucky,4353.0
California,Louisiana,11592.0
California,Maine,2.0
California,Maryland,14895.0
California,Massachusetts,38618.0
California,Michigan,19599.0
California,Minnesota,40281.0
California,Mississippi,1.0
California,Missouri,23035.0
California,Montana,750.0
California,Nebraska,1206.0
California,Nevada,136089.0
California,New Hampshire,31.0
California,New Jersey,47415.0
California,New Mexico,9018.0
California,New York,77717.0
California,North Carolina,26854.0
California,North Dakota,105.0
California,Ohio,9493.0
California,Oklahoma,1962.0
California,Oregon,78837.0
California,Pennsylvania,22667.0
California,Puerto Rico,61.0
California,Rhode Island,20.0
California,South Carolina,17.0
California,South Dakota,102.0
California,Tennessee,11319.0
California,Texas,194382.0
California,Utah,57878.0
California,Virginia,40691.0
California,Washington,133803.0
California,Wisconsin,3215.0
