ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS
Alabama,Alabama,166.0
Alabama,Arizona,42.0
Alabama,Arkansas,3.0
Alabama,California,62.0
Alabama,Colorado,794.0
Alabama,Florida,3788.0
Alabama,Georgia,18257.0
Alabama,Illinois,2594.0
Alabama,Indiana,1.0
Alabama,Kentucky,4.0
Alabama,Louisiana,47.0
Alabama,Maine,6.0
Alabama,Maryland,791.0
Alabama,Michigan,933.0
Alabama,Mississippi,29.0
Alabama,Missouri,8.0
Alabama,Nebraska,11.0
Alabama,Nevada,986.0
Alabama,New Jersey,1.0
Alabama,New Mexico,6.0
Alabama,New York,515.0
Alabama,North Carolina,6201.0
Alabama,Ohio,9.0
Alabama,Oklahoma,24.0
Alabama,Oregon,6.0
Alabama,Pennsylvania,419.0
Alabama,Puerto Rico,1.0
Alabama,Rhode Island,1.0
Alabama,South Carolina,8.0
Alabama,Tennessee,86.0
Alabama,Texas,11660.0
Alabama,Utah,1.0
Alabama,Virginia,1684.0
Alabama,Washington,24.0
Alabama,Wisconsin,1.0
Alaska,Alaska,31334.0
Alaska,Arizona,1477.0
Alaska,California,887.0
Alaska,Colorado,1048.0
Alaska,Georgia,2.0
Alaska,Hawaii,2127.0
Alaska,Illinois,742.0
Alaska,Kentucky,1.0
Alaska,Minnesota,1429.0
Alaska,Nevada,526.0
Alaska,Oregon,2216.0
Alaska,Tennessee,1.0
Alaska,Texas,224.0
Alaska,Utah,184.0
Alaska,Virginia,1.0
Alaska,Washington,22939.0
Arizona,Alabama,48.0
Arizona,Alaska,1450.0
Arizona,Arizona,15990.0
Arizona,Arkansas,747.0
Arizona,California,126096.0
Arizona,Colorado,35106.0
Arizona,Connecticut,32.0
Arizona,Florida,15948.0
Arizona,Georgia,15037.0
Arizona,Hawaii,10654.0
Arizona,Idaho,3088.0
Arizona,Illinois,34275.0
Arizona,Indiana,4899.0
Arizona,Iowa,3636.0
Arizona,Kansas,473.0
Arizona,Kentucky,1561.0
Arizona,Louisiana,1406.0
Arizona,Maine,9.0
Arizona,Maryland,5958.0
Arizona,Massachusetts,5067.0
Arizona,Michigan,9649.0
Arizona,Minnesota,24084.0
Arizona,Mississippi,1.0
Arizona,Missouri,13393.0
Arizona,Montana,1889.0
Arizona,Nebraska,4735.0
Arizona,Nevada,24926.0
Arizona,New Hampshire,90.0
Arizona,New Jersey,7858.0
Arizona,New Mexico,7656.0
Arizona,New York,9483.0
Arizona,North Carolina,11378.0
Arizona,North Dakota,3427.0
Arizona,Ohio,5576.0
Arizona,Oklahoma,3245.0
Arizona,Oregon,10416.0
Arizona,Pennsylvania,12299.0
Arizona,Rhode Island,80.0
Arizona,South Carolina,32.0
Arizona,South Dakota,1670.0
Arizona,Tennessee,3208.0
Arizona,Texas,59638.0
Arizona,Utah,18055.0
Arizona,Virginia,5037.0
Arizona,Washington,23333.0
Arizona,Wisconsin,5921.0
Arizona,Wyoming,8.0
Arkansas,Alabama,9.0
Arkansas,Arizona,867.0
Arkansas,Arkansas,79.0
Arkansas,California,924.0
Arkansas,Colorado,1322.0
Arkansas,Florida,606.0
Arkansas,Georgia,7965.0
Arkansas,Illinois,3530.0
Arkansas,Indiana,7.0
Arkansas,Kansas,4.0
Arkansas,Kentucky,149.0
Arkansas,Louisiana,19.0
Arkansas,Maryland,13.0
