ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS
Alabama,Alabama,147.0
Alabama,Arizona,1189.0
Alabama,Arkansas,3.0
Alabama,California,267.0
Alabama,Colorado,1603.0
Alabama,Connecticut,12.0
Alabama,Florida,4845.0
Alabama,Georgia,16759.0
Alabama,Idaho,1.0
Alabama,Illinois,3408.0
Alabama,Indiana,8.0
Alabama,Iowa,1.0
Alabama,Kentucky,876.0
Alabama,Louisiana,1150.0
Alabama,Maryland,3876.0
Alabama,Massachusetts,2.0
Alabama,Michigan,1706.0
Alabama,Minnesota,521.0
Alabama,Mississippi,54.0
Alabama,Missouri,742.0
Alabama,Nebraska,3.0
Alabama,Nevada,1053.0
Alabama,New Hampshire,38.0
Alabama,New Jersey,14.0
Alabama,New Mexico,27.0
Alabama,New York,628.0
Alabama,North Carolina,6910.0
Alabama,Ohio,33.0
Alabama,Oklahoma,1.0
Alabama,Pennsylvania,326.0
Alabama,Rhode Island,11.0
Alabama,South Carolina,13.0
Alabama,Tennessee,4112.0
Alabama,Texas,13710.0
Alabama,Vermont,6.0
Alabama,Virginia,1559.0
Alabama,Washington,19.0
Alabama,Wyoming,1.0
Alaska,Alaska,32931.0
Alaska,Arizona,1004.0
Alaska,California,1400.0
Alaska,Colorado,1868.0
Alaska,Georgia,27.0
Alaska,Hawaii,919.0
Alaska,Idaho,2.0
Alaska,Illinois,1979.0
Alaska,Maine,1.0
Alaska,Massachusetts,13.0
Alaska,Michigan,468.0
Alaska,Minnesota,3978.0
Alaska,Missouri,1.0
Alaska,Montana,2.0
Alaska,Nevada,5.0
Alaska,New Jersey,168.0
Alaska,New Mexico,1.0
Alaska,New York,1.0
Alaska,Ohio,8.0
Alaska,Oregon,2540.0
Alaska,Pennsylvania,452.0
Alaska,Tennessee,1.0
Alaska,Texas,2397.0
Alaska,Utah,1935.0
Alaska,Virginia,2.0
Alaska,Washington,24768.0
Arizona,Alabama,1070.0
Arizona,Alaska,1127.0
Arizona,Arizona,18046.0
Arizona,Arkansas,1259.0
Arizona,California,130941.0
Arizona,Colorado,30204.0
Arizona,Connecticut,164.0
Arizona,Florida,14240.0
Arizona,Georgia,17581.0
Arizona,Hawaii,12527.0
Arizona,Idaho,2807.0
Arizona,Illinois,26779.0
Arizona,Indiana,4945.0
Arizona,Iowa,1553.0
Arizona,Kansas,386.0
Arizona,Kentucky,2427.0
Arizona,Louisiana,1215.0
Arizona,Maryland,6690.0
Arizona,Massachusetts,6374.0
Arizona,Michigan,11880.0
Arizona,Minnesota,16518.0
Arizona,Mississippi,2.0
Arizona,Missouri,12418.0
Arizona,Montana,1677.0
Arizona,Nebraska,4828.0
Arizona,Nevada,29319.0
Arizona,New Hampshire,1237.0
Arizona,New Jersey,8684.0
Arizona,New Mexico,10272.0
Arizona,New York,8375.0
Arizona,North Carolina,13076.0
Arizona,North Dakota,1684.0
Arizona,Ohio,5569.0
Arizona,Oklahoma,3528.0
Arizona,Oregon,11728.0
Arizona,Pennsylvania,14167.0
Arizona,Puerto Rico,1.0
Arizona,Rhode Island,1175.0
Arizona,South Carolina,50.0
Arizona,South Dakota,1084.0
Arizona,Tennessee,3694.0
Arizona,Texas,56325.0
Arizona,Utah,15579.0
Arizona,Virginia,4194.0
Arizona,Washington,20656.0
Arizona,Wisconsin,6654.0
Arizona,Wyoming,8.0
Arkansas,Alabama,25.0
Arkansas,Arizona,1215.0
Arkansas,Arkansas,98.0
Arkansas,California,551.0
Arkansas,Colorado,1693.0
Arkansas,Connecticut,5.0
Arkansas,Florida,430.0
Arkansas,Georgia,5924.0
Arkansas,Illinois,6202.0
Arkansas,Indiana,8.0
Arkansas,Iowa,1.0
Arkansas,Kansas,5.0
Arkansas,Kentucky,444.0
Arkansas,Louisiana,22.0
Arkansas,Maryland,752.0
Arkansas,Massachusetts,6.0
Arkansas,Michigan,834.0
Arkansas,Minnesota,462.0
Arkansas,Mississippi,2.0
Arkansas,Missouri,1276.0
Arkansas,Nebraska,7.0
Arkansas,Nevada,1391.0
Arkansas,New Jersey,519.0
Arkansas,New Mexico,82.0
Arkansas,New York,449.0
Arkansas,North Carolina,2779.0
Arkansas,Ohio,15.0
Arkansas,Oklahoma,54.0
Arkansas,Oregon,12.0
Arkansas,Pennsylvania,3.0
Arkansas,South Carolina,1.0
Arkansas,Tennessee,3172.0
Arkansas,Texas,16377.0
Arkansas,Utah,4.0
Arkansas,Virginia,3.0
Arkansas,Washington,5.0
Arkansas,Wisconsin,3.0
California,Alabama,147.0
California,Alaska,1533.0
California,Arizona,127808.0
California,Arkansas,610.0
California,California,467191.0
California,Colorado,107630.0
California,Connecticut,161.0
California,Florida,32027.0
California,Georgia,53220.0
California,Hawaii,82137.0
California,Idaho,5294.0
California,Illinois,97653.0
California,Indiana,1422.0
California,Iowa,175.0
California,Kansas,189.0
California,Kentucky,5667.0
California,Louisiana,5602.0
California,Maryland,10789.0
California,Massachusetts,29137.0
California,Michigan,16929.0
California,Minnesota,31424.0
California,Mississippi,11.0
California,Missouri,16495.0
California,Montana,1090.0
California,Nebraska,1034.0
California,Nevada,118783.0
California,New Hampshire,142.0
California,New Jersey,25189.0
California,New Mexico,10375.0
California,New York,71342.0
California,North Carolina,16233.0
California,North Dakota,298.0
California,Ohio,6732.0
California,Oklahoma,2155.0
California,Oregon,51439.0
California,Pennsylvania,22833.0
California,Puerto Rico,320.0
California,Rhode Island,210.0
California,South Carolina,137.0
California,South Dakota,311.0
California,Tennessee,9161.0
California,Texas,164995.0
California,U.S. Pacific Trust Territories and Possessions,1.0
California,Utah,46862.0
California,Virginia,39737.0
California,Washington,96322.0
California,Wisconsin,5815.0
California,Wyoming,82.0
Colorado,Alabama,1510.0
Colorado,Alaska,1697.0
Colorado,Arizona,30544.0
Colorado,Arkansas,1604.0
Colorado,California,110834.0
Colorado,Colorado,38923.0
Colorado,Connecticut,1264.0
Colorado,Florida,22868.0
Colorado,Georgia,19303.0
Colorado,Hawaii,3848.0
Colorado,Idaho,7082.0
Colorado,Illinois,32009.0
Colorado,Indiana,7247.0
Colorado,Iowa,4494.0
Colorado,Kansas,4422.0
Colorado,Kentucky,4682.0
Colorado,Louisiana,5588.0
Colorado,Maine,3.0
Colorado,Maryland,8558.0
Colorado,Massachusetts,9420.0
Colorado,Michigan,12262.0
Colorado,Minnesota,19985.0
Colorado,Mississippi,1.0
Colorado,Missouri,23478.0
Colorado,Montana,10163.0
Colorado,Nebraska,11704.0
Colorado,Nevada,27964.0
Colorado,New Hampshire,6.0
Colorado,New Jersey,6696.0
Colorado,New Mexico,8153.0
Colorado,New York,11520.0
Colorado,North Carolina,7296.0
Colorado,North Dakota,3742.0
Colorado,Ohio,9803.0
Colorado,Oklahoma,10964.0
Colorado,Oregon,16743.0
Colorado,Pennsylvania,11532.0
Colorado,Puerto Rico,34.0
Colorado,Rhode Island,1.0
Colorado,South Carolina,198.0
Colorado,South Dakota,4352.0
Colorado,Tennessee,9937.0
Colorado,Texas,62506.0
Colorado,Utah,19291.0
Colorado,Vermont,1.0
Colorado,Virginia,17500.0
Colorado,Washington,26580.0
Colorado,Wisconsin,9658.0
Colorado,Wyoming,6168.0
Connecticut,Alabama,20.0
Connecticut,Arizona,97.0
Connecticut,California,301.0
Connecticut,Colorado,1228.0
Connecticut,Connecticut,31.0
Connecticut,Florida,13817.0
Connecticut,Georgia,6144.0
Connecticut,Illinois,8970.0
Connecticut,Indiana,15.0
Connecticut,Kentucky,1451.0
Connecticut,Louisiana,66.0
Connecticut,Maine,18.0
Connecticut,Maryland,6621.0
Connecticut,Massachusetts,212.0
Connecticut,Michigan,3311.0
Connecticut,Minnesota,2945.0
Connecticut,Missouri,238.0
Connecticut,Nebraska,10.0
Connecticut,Nevada,1211.0
Connecticut,New Hampshire,35.0
Connecticut,New Jersey,678.0
Connecticut,New Mexico,23.0
Connecticut,New York,697.0
Connecticut,North Carolina,5806.0
Connecticut,Ohio,1158.0
