ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS
Alabama,Alabama,167.0
Alabama,Arizona,732.0
Alabama,Arkansas,4.0
Alabama,California,207.0
Alabama,Colorado,1064.0
Alabama,Connecticut,4.0
Alabama,Florida,5161.0
Alabama,Georgia,18591.0
Alabama,Idaho,1.0
Alabama,Illinois,3542.0
Alabama,Indiana,4.0
Alabama,Kansas,3.0
Alabama,Kentucky,9.0
Alabama,Louisiana,938.0
Alabama,Maine,9.0
Alabama,Maryland,3326.0
Alabama,Massachusetts,64.0
Alabama,Michigan,1496.0
Alabama,Minnesota,439.0
Alabama,Mississippi,48.0
Alabama,Missouri,752.0
Alabama,Nebraska,2.0
Alabama,Nevada,1026.0
Alabama,New Hampshire,4.0
Alabama,New Jersey,2.0
Alabama,New Mexico,5.0
Alabama,New York,508.0
Alabama,North Carolina,7249.0
Alabama,Ohio,5.0
Alabama,Oklahoma,12.0
Alabama,Oregon,3.0
Alabama,Pennsylvania,327.0
Alabama,South Carolina,19.0
Alabama,South Dakota,3.0
Alabama,Tennessee,2240.0
Alabama,Texas,13597.0
Alabama,Utah,3.0
Alabama,Vermont,6.0
Alabama,Virginia,2263.0
Alabama,Washington,1.0
Alabama,Wisconsin,2.0
Alaska,Alaska,33210.0
Alaska,Arizona,1166.0
Alaska,California,1671.0
Alaska,Colorado,2380.0
Alaska,Florida,1.0
Alaska,Georgia,13.0
Alaska,Hawaii,1215.0
Alaska,Illinois,1441.0
Alaska,Massachusetts,7.0
Alaska,Michigan,29.0
Alaska,Minnesota,4297.0
Alaska,Missouri,2.0
Alaska,Montana,3.0
Alaska,New Jersey,56.0
Alaska,North Carolina,1.0
Alaska,Oregon,2463.0
Alaska,South Dakota,1.0
Alaska,Texas,2179.0
Alaska,Utah,1934.0
Alaska,Virginia,1.0
Alaska,Washington,24648.0
Arizona,Alabama,823.0
Arizona,Alaska,1162.0
Arizona,Arizona,17462.0
Arizona,Arkansas,1184.0
Arizona,California,132275.0
Arizona,Colorado,29697.0
Arizona,Connecticut,155.0
Arizona,Florida,11656.0
Arizona,Georgia,17559.0
Arizona,Hawaii,12017.0
Arizona,Idaho,3208.0
Arizona,Illinois,25551.0
Arizona,Indiana,4582.0
Arizona,Iowa,1525.0
Arizona,Kansas,381.0
Arizona,Kentucky,1882.0
Arizona,Louisiana,1202.0
